Joint1(deg),Joint2(deg),Joint3(deg),Joint4(deg),Joint5(deg),Joint6(deg)
-40.41,70.80,-43.54,-32.36,-43.55,-0.65
-40.49,70.86,-43.52,-32.37,-43.45,-0.65
-40.49,70.86,-43.52,-32.37,-43.45,-0.65
-40.49,70.86,-43.52,-32.37,-43.45,-0.65
-40.49,70.86,-43.52,-32.37,-43.45,-0.65
-40.59,70.92,-43.50,-32.37,-43.35,-0.64
-40.59,70.92,-43.50,-32.37,-43.35,-0.64
-40.59,70.92,-43.50,-32.37,-43.35,-0.64
-40.59,70.92,-43.50,-32.37,-43.35,-0.64
-40.68,70.98,-43.48,-32.38,-43.24,-0.63
-40.68,70.98,-43.48,-32.38,-43.24,-0.63
-40.68,70.98,-43.48,-32.38,-43.24,-0.63
-40.68,70.98,-43.48,-32.38,-43.24,-0.63
-40.78,71.04,-43.46,-32.38,-43.14,-0.62
-40.78,71.04,-43.46,-32.38,-43.14,-0.62
-40.78,71.04,-43.46,-32.38,-43.14,-0.62
-40.78,71.04,-43.46,-32.38,-43.14,-0.62
-40.79,71.06,-43.46,-32.38,-43.13,-0.62
-40.79,71.06,-43.46,-32.38,-43.13,-0.62
-40.79,71.06,-43.46,-32.38,-43.13,-0.62
-40.79,71.06,-43.46,-32.38,-43.13,-0.62
-40.86,71.10,-43.44,-32.39,-43.05,-0.62
-40.86,71.10,-43.44,-32.39,-43.05,-0.62
-40.86,71.10,-43.44,-32.39,-43.05,-0.62
-40.86,71.10,-43.44,-32.39,-43.05,-0.62
-40.95,71.16,-43.42,-32.39,-42.95,-0.61
-40.95,71.16,-43.42,-32.39,-42.95,-0.61
-40.95,71.16,-43.42,-32.39,-42.95,-0.61
-40.95,71.16,-43.42,-32.39,-42.95,-0.61
-41.04,71.22,-43.40,-32.40,-42.85,-0.60
-41.04,71.22,-43.40,-32.40,-42.85,-0.60
-41.04,71.22,-43.40,-32.40,-42.85,-0.60
-41.04,71.22,-43.40,-32.40,-42.85,-0.60
-41.04,71.22,-43.40,-32.40,-42.85,-0.60
-41.13,71.27,-43.39,-32.40,-42.75,-0.60
-41.13,71.27,-43.39,-32.40,-42.75,-0.60
-41.13,71.27,-43.39,-32.40,-42.75,-0.60
-41.13,71.27,-43.39,-32.40,-42.75,-0.60
-41.22,71.33,-43.37,-32.41,-42.65,-0.59
-41.22,71.33,-43.37,-32.41,-42.65,-0.59
-41.22,71.33,-43.37,-32.41,-42.65,-0.59
-41.22,71.33,-43.37,-32.41,-42.65,-0.59
-41.32,71.38,-43.35,-32.41,-42.55,-0.58
-41.32,71.38,-43.35,-32.41,-42.55,-0.58
-41.32,71.38,-43.35,-32.41,-42.55,-0.58
-41.32,71.38,-43.35,-32.41,-42.55,-0.58
-41.27,71.36,-43.36,-32.41,-42.60,-0.59
-41.27,71.36,-43.36,-32.41,-42.60,-0.59
-41.27,71.36,-43.36,-32.41,-42.60,-0.59
-41.27,71.36,-43.36,-32.41,-42.60,-0.59
-41.35,71.41,-43.34,-32.42,-42.51,-0.58
-41.35,71.41,-43.34,-32.42,-42.51,-0.58
-41.35,71.41,-43.34,-32.42,-42.51,-0.58
-41.35,71.41,-43.34,-32.42,-42.51,-0.58
-41.43,71.46,-43.32,-32.42,-42.42,-0.57
-41.43,71.46,-43.32,-32.42,-42.42,-0.57
-41.43,71.46,-43.32,-32.42,-42.42,-0.57
-41.43,71.46,-43.32,-32.42,-42.42,-0.57
-41.52,71.52,-43.31,-32.43,-42.32,-0.57
-41.52,71.52,-43.31,-32.43,-42.32,-0.57
-41.52,71.52,-43.31,-32.43,-42.32,-0.57
-41.52,71.52,-43.31,-32.43,-42.32,-0.57
-41.61,71.57,-43.29,-32.43,-42.22,-0.56
-41.61,71.57,-43.29,-32.43,-42.22,-0.56
-41.61,71.57,-43.29,-32.43,-42.22,-0.56
-41.61,71.57,-43.29,-32.43,-42.22,-0.56
-41.70,71.62,-43.27,-32.44,-42.13,-0.55
-41.70,71.62,-43.27,-32.44,-42.13,-0.55
-41.70,71.62,-43.27,-32.44,-42.13,-0.55
-41.70,71.62,-43.27,-32.44,-42.13,-0.55
-41.64,71.61,-43.27,-32.43,-42.19,-0.56
-41.64,71.61,-43.27,-32.43,-42.19,-0.56
-41.64,71.61,-43.27,-32.43,-42.19,-0.56
-41.64,71.61,-43.27,-32.43,-42.19,-0.56
-41.64,71.76,-43.20,-32.43,-42.11,-0.55
-41.64,71.76,-43.20,-32.43,-42.11,-0.55
-41.64,71.76,-43.20,-32.43,-42.11,-0.55
-41.64,71.76,-43.20,-32.43,-42.11,-0.55
-41.60,72.01,-43.07,-32.41,-42.02,-0.54
-41.60,72.01,-43.07,-32.41,-42.02,-0.54
-41.60,72.01,-43.07,-32.41,-42.02,-0.54
-41.60,72.01,-43.07,-32.41,-42.02,-0.54
-41.53,72.31,-42.92,-32.40,-41.93,-0.54
-41.53,72.31,-42.92,-32.40,-41.93,-0.54
-41.53,72.31,-42.92,-32.40,-41.93,-0.54
-41.53,72.31,-42.92,-32.40,-41.93,-0.54
-41.45,72.63,-42.75,-32.38,-41.84,-0.53
-41.45,72.63,-42.75,-32.38,-41.84,-0.53
-41.45,72.63,-42.75,-32.38,-41.84,-0.53
-41.45,72.63,-42.75,-32.38,-41.84,-0.53
-41.36,72.95,-42.58,-32.36,-41.74,-0.52
-41.36,72.95,-42.58,-32.36,-41.74,-0.52
-41.36,72.95,-42.58,-32.36,-41.74,-0.52
-41.36,72.95,-42.58,-32.36,-41.74,-0.52
-41.46,72.64,-42.75,-32.38,-41.82,-0.53
-41.46,72.64,-42.75,-32.38,-41.82,-0.53
-41.46,72.64,-42.75,-32.38,-41.82,-0.53
-41.46,72.64,-42.75,-32.38,-41.82,-0.53
-41.54,72.66,-42.74,-32.39,-41.75,-0.52
-41.54,72.66,-42.74,-32.39,-41.75,-0.52
-41.54,72.66,-42.74,-32.39,-41.75,-0.52
-41.54,72.66,-42.74,-32.39,-41.75,-0.52
-41.62,72.69,-42.74,-32.39,-41.67,-0.52
-41.62,72.69,-42.74,-32.39,-41.67,-0.52
-41.62,72.69,-42.74,-32.39,-41.67,-0.52
-41.62,72.69,-42.74,-32.39,-41.67,-0.52
-41.71,72.72,-42.73,-32.40,-41.58,-0.51
-41.71,72.72,-42.73,-32.40,-41.58,-0.51
-41.71,72.72,-42.73,-32.40,-41.58,-0.51
-41.71,72.72,-42.73,-32.40,-41.58,-0.51
-41.81,72.75,-42.73,-32.40,-41.49,-0.51
-41.81,72.75,-42.73,-32.40,-41.49,-0.51
-41.81,72.75,-42.73,-32.40,-41.49,-0.51
-41.81,72.75,-42.73,-32.40,-41.49,-0.51
-41.90,72.78,-42.72,-32.41,-41.41,-0.50
-41.90,72.78,-42.72,-32.41,-41.41,-0.50
-41.90,72.78,-42.72,-32.41,-41.41,-0.50
-41.90,72.78,-42.72,-32.41,-41.41,-0.50
-41.91,72.79,-42.72,-32.41,-41.40,-0.50
-41.91,72.79,-42.72,-32.41,-41.40,-0.50
-41.91,72.79,-42.72,-32.41,-41.40,-0.50
-41.91,72.79,-42.72,-32.41,-41.40,-0.50
-41.98,72.81,-42.72,-32.42,-41.33,-0.49
-41.98,72.81,-42.72,-32.42,-41.33,-0.49
-41.98,72.81,-42.72,-32.42,-41.33,-0.49
-41.98,72.81,-42.72,-32.42,-41.33,-0.49
-42.07,72.84,-42.71,-32.42,-41.25,-0.49
-42.07,72.84,-42.71,-32.42,-41.25,-0.49
-42.07,72.84,-42.71,-32.42,-41.25,-0.49
-42.07,72.84,-42.71,-32.42,-41.25,-0.49
-42.16,72.86,-42.71,-32.43,-41.16,-0.48
-42.16,72.86,-42.71,-32.43,-41.16,-0.48
-42.16,72.86,-42.71,-32.43,-41.16,-0.48
-42.16,72.86,-42.71,-32.43,-41.16,-0.48
-42.25,72.89,-42.70,-32.43,-41.08,-0.47
-42.25,72.89,-42.70,-32.43,-41.08,-0.47
-42.25,72.89,-42.70,-32.43,-41.08,-0.47
-42.25,72.89,-42.70,-32.43,-41.08,-0.47
-42.34,72.92,-42.69,-32.44,-40.99,-0.47
-42.34,72.92,-42.69,-32.44,-40.99,-0.47
-42.34,72.92,-42.69,-32.44,-40.99,-0.47
-42.34,72.92,-42.69,-32.44,-40.99,-0.47
-42.40,72.94,-42.69,-32.45,-40.93,-0.46
-42.40,72.94,-42.69,-32.45,-40.93,-0.46
-42.40,72.94,-42.69,-32.45,-40.93,-0.46
-42.40,72.94,-42.69,-32.45,-40.93,-0.46
-42.39,72.94,-42.69,-32.44,-40.95,-0.46
-42.39,72.94,-42.69,-32.44,-40.95,-0.46
-42.39,72.94,-42.69,-32.44,-40.95,-0.46
-42.39,72.94,-42.69,-32.44,-40.95,-0.46
-42.46,72.97,-42.68,-32.45,-40.87,-0.46
-42.46,72.97,-42.68,-32.45,-40.87,-0.46
-42.46,72.97,-42.68,-32.45,-40.87,-0.46
-42.46,72.97,-42.68,-32.45,-40.87,-0.46
-42.55,72.99,-42.68,-32.46,-40.79,-0.45
-42.55,72.99,-42.68,-32.46,-40.79,-0.45
-42.55,72.99,-42.68,-32.46,-40.79,-0.45
-42.55,72.99,-42.68,-32.46,-40.79,-0.45
-42.63,73.02,-42.67,-32.46,-40.71,-0.45
-42.63,73.02,-42.67,-32.46,-40.71,-0.45
-42.63,73.02,-42.67,-32.46,-40.71,-0.45
-42.63,73.02,-42.67,-32.46,-40.71,-0.45
-42.72,73.05,-42.67,-32.47,-40.63,-0.44
-42.72,73.05,-42.67,-32.47,-40.63,-0.44
-42.72,73.05,-42.67,-32.47,-40.63,-0.44
-42.72,73.05,-42.67,-32.47,-40.63,-0.44
-42.72,73.05,-42.67,-32.47,-40.63,-0.44
